,model,data,depth,epochs,best_val_accuracy,test_accuracy,drop_method,drop_rate,oversmoothing,val_accuracy,loss
0,UniGAT,CocitationCiteseer,1,0,0.2032136172056198,0.2032136172056198,no dropout,0.05,"[0.018227985128760338, 0.06381199508905411, 0.12244567275047302, 0.1928800493478775, 0.26260700821876526, 0.322147399187088, 0.36948513984680176, 0.40607884526252747, 0.434129536151886, 0.45596206188201904, 0.47314170002937317, 0.4868759512901306, 0.49795952439308167, 0.5076464414596558, 0.5147548317909241, 0.5209295749664307, 0.5261145830154419, 0.5303627252578735, 0.5338643193244934, 0.5368155241012573, 0.5392162799835205, 0.5413965582847595, 0.543035626411438, 0.5443691611289978, 0.5454753041267395, 0.5464441180229187, 0.5473194122314453, 0.5479123592376709, 0.5484170317649841, 0.5488283038139343, 0.5492043495178223, 0.549508273601532, 0.5497854948043823, 0.5500267148017883, 0.5500878095626831, 0.5504424571990967, 0.5505443811416626, 0.5506091713905334, 0.5506805181503296, 0.5507046580314636, 0.550808310508728, 0.5508207678794861, 0.5508918762207031, 0.5509504675865173, 0.5509776473045349, 0.551872730255127, 0.5511907935142517, 0.5512942671775818, 0.5512811541557312, 0.5512872934341431]","[0.2032136172056198, 0.2032136172056198, 0.25299307703971863, 0.3446754813194275, 0.3780718445777893, 0.4026465117931366, 0.41524890065193176, 0.41965973377227783, 0.4193446636199951, 0.4209199845790863, 0.42155009508132935, 0.42155009508132935, 0.42123502492904663, 0.4221802055835724, 0.42123502492904663, 0.4221802055835724, 0.42123502492904663, 0.4206049144268036, 0.4209199845790863, 0.4209199845790863, 0.4209199845790863, 0.4202898442745209, 0.42123502492904663, 0.42123502492904663, 0.4206049144268036, 0.4206049144268036, 0.4202898442745209, 0.41997480392456055, 0.4202898442745209, 0.41997480392456055, 0.4202898442745209, 0.41965973377227783, 0.4202898442745209, 0.41997480392456055, 0.42155009508132935, 0.4209199845790863, 0.41997480392456055, 0.4206049144268036, 0.4206049144268036, 0.4209199845790863, 0.4202898442745209, 0.4202898442745209, 0.4202898442745209, 0.41997480392456055, 0.4206049144268036, 0.41997480392456055, 0.4209199845790863, 0.4202898442745209, 0.4202898442745209, 0.41997480392456055]","[1.791853904724121, 1.7743349075317383, 1.740329384803772, 1.6737509965896606, 1.5856202840805054, 1.499672293663025, 1.428820252418518, 1.3750922679901123, 1.3357561826705933, 1.3069794178009033, 1.2855260372161865, 1.269215703010559, 1.256632924079895, 1.2465929985046387, 1.238803744316101, 1.2324450016021729, 1.2272491455078125, 1.2230089902877808, 1.219529628753662, 1.216661810874939, 1.2142770290374756, 1.2123464345932007, 1.2106432914733887, 1.2092359066009521, 1.2081148624420166, 1.207169532775879, 1.2064296007156372, 1.2057082653045654, 1.2051613330841064, 1.2047054767608643, 1.2043170928955078, 1.2039952278137207, 1.2037227153778076, 1.2034900188446045, 1.2033356428146362, 1.2031731605529785, 1.203014612197876, 1.2028889656066895, 1.2027826309204102, 1.2027024030685425, 1.202623724937439, 1.2025606632232666, 1.202506422996521, 1.202454924583435, 1.2024197578430176, 1.202410101890564, 1.202377438545227, 1.2023276090621948, 1.202292799949646, 1.2022705078125]"
1,UniGAT,CocitationCiteseer,1,20,0.25299307703971863,0.25299307703971863,no dropout,0.05,"[0.018227985128760338, 0.06381199508905411, 0.12244567275047302, 0.1928800493478775, 0.26260700821876526, 0.322147399187088, 0.36948513984680176, 0.40607884526252747, 0.434129536151886, 0.45596206188201904, 0.47314170002937317, 0.4868759512901306, 0.49795952439308167, 0.5076464414596558, 0.5147548317909241, 0.5209295749664307, 0.5261145830154419, 0.5303627252578735, 0.5338643193244934, 0.5368155241012573, 0.5392162799835205, 0.5413965582847595, 0.543035626411438, 0.5443691611289978, 0.5454753041267395, 0.5464441180229187, 0.5473194122314453, 0.5479123592376709, 0.5484170317649841, 0.5488283038139343, 0.5492043495178223, 0.549508273601532, 0.5497854948043823, 0.5500267148017883, 0.5500878095626831, 0.5504424571990967, 0.5505443811416626, 0.5506091713905334, 0.5506805181503296, 0.5507046580314636, 0.550808310508728, 0.5508207678794861, 0.5508918762207031, 0.5509504675865173, 0.5509776473045349, 0.551872730255127, 0.5511907935142517, 0.5512942671775818, 0.5512811541557312, 0.5512872934341431]","[0.2032136172056198, 0.2032136172056198, 0.25299307703971863, 0.3446754813194275, 0.3780718445777893, 0.4026465117931366, 0.41524890065193176, 0.41965973377227783, 0.4193446636199951, 0.4209199845790863, 0.42155009508132935, 0.42155009508132935, 0.42123502492904663, 0.4221802055835724, 0.42123502492904663, 0.4221802055835724, 0.42123502492904663, 0.4206049144268036, 0.4209199845790863, 0.4209199845790863, 0.4209199845790863, 0.4202898442745209, 0.42123502492904663, 0.42123502492904663, 0.4206049144268036, 0.4206049144268036, 0.4202898442745209, 0.41997480392456055, 0.4202898442745209, 0.41997480392456055, 0.4202898442745209, 0.41965973377227783, 0.4202898442745209, 0.41997480392456055, 0.42155009508132935, 0.4209199845790863, 0.41997480392456055, 0.4206049144268036, 0.4206049144268036, 0.4209199845790863, 0.4202898442745209, 0.4202898442745209, 0.4202898442745209, 0.41997480392456055, 0.4206049144268036, 0.41997480392456055, 0.4209199845790863, 0.4202898442745209, 0.4202898442745209, 0.41997480392456055]","[1.791853904724121, 1.7743349075317383, 1.740329384803772, 1.6737509965896606, 1.5856202840805054, 1.499672293663025, 1.428820252418518, 1.3750922679901123, 1.3357561826705933, 1.3069794178009033, 1.2855260372161865, 1.269215703010559, 1.256632924079895, 1.2465929985046387, 1.238803744316101, 1.2324450016021729, 1.2272491455078125, 1.2230089902877808, 1.219529628753662, 1.216661810874939, 1.2142770290374756, 1.2123464345932007, 1.2106432914733887, 1.2092359066009521, 1.2081148624420166, 1.207169532775879, 1.2064296007156372, 1.2057082653045654, 1.2051613330841064, 1.2047054767608643, 1.2043170928955078, 1.2039952278137207, 1.2037227153778076, 1.2034900188446045, 1.2033356428146362, 1.2031731605529785, 1.203014612197876, 1.2028889656066895, 1.2027826309204102, 1.2027024030685425, 1.202623724937439, 1.2025606632232666, 1.202506422996521, 1.202454924583435, 1.2024197578430176, 1.202410101890564, 1.202377438545227, 1.2023276090621948, 1.202292799949646, 1.2022705078125]"
2,UniGAT,CocitationCiteseer,1,40,0.3780718445777893,0.3780718445777893,no dropout,0.05,"[0.018227985128760338, 0.06381199508905411, 0.12244567275047302, 0.1928800493478775, 0.26260700821876526, 0.322147399187088, 0.36948513984680176, 0.40607884526252747, 0.434129536151886, 0.45596206188201904, 0.47314170002937317, 0.4868759512901306, 0.49795952439308167, 0.5076464414596558, 0.5147548317909241, 0.5209295749664307, 0.5261145830154419, 0.5303627252578735, 0.5338643193244934, 0.5368155241012573, 0.5392162799835205, 0.5413965582847595, 0.543035626411438, 0.5443691611289978, 0.5454753041267395, 0.5464441180229187, 0.5473194122314453, 0.5479123592376709, 0.5484170317649841, 0.5488283038139343, 0.5492043495178223, 0.549508273601532, 0.5497854948043823, 0.5500267148017883, 0.5500878095626831, 0.5504424571990967, 0.5505443811416626, 0.5506091713905334, 0.5506805181503296, 0.5507046580314636, 0.550808310508728, 0.5508207678794861, 0.5508918762207031, 0.5509504675865173, 0.5509776473045349, 0.551872730255127, 0.5511907935142517, 0.5512942671775818, 0.5512811541557312, 0.5512872934341431]","[0.2032136172056198, 0.2032136172056198, 0.25299307703971863, 0.3446754813194275, 0.3780718445777893, 0.4026465117931366, 0.41524890065193176, 0.41965973377227783, 0.4193446636199951, 0.4209199845790863, 0.42155009508132935, 0.42155009508132935, 0.42123502492904663, 0.4221802055835724, 0.42123502492904663, 0.4221802055835724, 0.42123502492904663, 0.4206049144268036, 0.4209199845790863, 0.4209199845790863, 0.4209199845790863, 0.4202898442745209, 0.42123502492904663, 0.42123502492904663, 0.4206049144268036, 0.4206049144268036, 0.4202898442745209, 0.41997480392456055, 0.4202898442745209, 0.41997480392456055, 0.4202898442745209, 0.41965973377227783, 0.4202898442745209, 0.41997480392456055, 0.42155009508132935, 0.4209199845790863, 0.41997480392456055, 0.4206049144268036, 0.4206049144268036, 0.4209199845790863, 0.4202898442745209, 0.4202898442745209, 0.4202898442745209, 0.41997480392456055, 0.4206049144268036, 0.41997480392456055, 0.4209199845790863, 0.4202898442745209, 0.4202898442745209, 0.41997480392456055]","[1.791853904724121, 1.7743349075317383, 1.740329384803772, 1.6737509965896606, 1.5856202840805054, 1.499672293663025, 1.428820252418518, 1.3750922679901123, 1.3357561826705933, 1.3069794178009033, 1.2855260372161865, 1.269215703010559, 1.256632924079895, 1.2465929985046387, 1.238803744316101, 1.2324450016021729, 1.2272491455078125, 1.2230089902877808, 1.219529628753662, 1.216661810874939, 1.2142770290374756, 1.2123464345932007, 1.2106432914733887, 1.2092359066009521, 1.2081148624420166, 1.207169532775879, 1.2064296007156372, 1.2057082653045654, 1.2051613330841064, 1.2047054767608643, 1.2043170928955078, 1.2039952278137207, 1.2037227153778076, 1.2034900188446045, 1.2033356428146362, 1.2031731605529785, 1.203014612197876, 1.2028889656066895, 1.2027826309204102, 1.2027024030685425, 1.202623724937439, 1.2025606632232666, 1.202506422996521, 1.202454924583435, 1.2024197578430176, 1.202410101890564, 1.202377438545227, 1.2023276090621948, 1.202292799949646, 1.2022705078125]"
3,UniGAT,CocitationCiteseer,1,60,0.41524890065193176,0.41524890065193176,no dropout,0.05,"[0.018227985128760338, 0.06381199508905411, 0.12244567275047302, 0.1928800493478775, 0.26260700821876526, 0.322147399187088, 0.36948513984680176, 0.40607884526252747, 0.434129536151886, 0.45596206188201904, 0.47314170002937317, 0.4868759512901306, 0.49795952439308167, 0.5076464414596558, 0.5147548317909241, 0.5209295749664307, 0.5261145830154419, 0.5303627252578735, 0.5338643193244934, 0.5368155241012573, 0.5392162799835205, 0.5413965582847595, 0.543035626411438, 0.5443691611289978, 0.5454753041267395, 0.5464441180229187, 0.5473194122314453, 0.5479123592376709, 0.5484170317649841, 0.5488283038139343, 0.5492043495178223, 0.549508273601532, 0.5497854948043823, 0.5500267148017883, 0.5500878095626831, 0.5504424571990967, 0.5505443811416626, 0.5506091713905334, 0.5506805181503296, 0.5507046580314636, 0.550808310508728, 0.5508207678794861, 0.5508918762207031, 0.5509504675865173, 0.5509776473045349, 0.551872730255127, 0.5511907935142517, 0.5512942671775818, 0.5512811541557312, 0.5512872934341431]","[0.2032136172056198, 0.2032136172056198, 0.25299307703971863, 0.3446754813194275, 0.3780718445777893, 0.4026465117931366, 0.41524890065193176, 0.41965973377227783, 0.4193446636199951, 0.4209199845790863, 0.42155009508132935, 0.42155009508132935, 0.42123502492904663, 0.4221802055835724, 0.42123502492904663, 0.4221802055835724, 0.42123502492904663, 0.4206049144268036, 0.4209199845790863, 0.4209199845790863, 0.4209199845790863, 0.4202898442745209, 0.42123502492904663, 0.42123502492904663, 0.4206049144268036, 0.4206049144268036, 0.4202898442745209, 0.41997480392456055, 0.4202898442745209, 0.41997480392456055, 0.4202898442745209, 0.41965973377227783, 0.4202898442745209, 0.41997480392456055, 0.42155009508132935, 0.4209199845790863, 0.41997480392456055, 0.4206049144268036, 0.4206049144268036, 0.4209199845790863, 0.4202898442745209, 0.4202898442745209, 0.4202898442745209, 0.41997480392456055, 0.4206049144268036, 0.41997480392456055, 0.4209199845790863, 0.4202898442745209, 0.4202898442745209, 0.41997480392456055]","[1.791853904724121, 1.7743349075317383, 1.740329384803772, 1.6737509965896606, 1.5856202840805054, 1.499672293663025, 1.428820252418518, 1.3750922679901123, 1.3357561826705933, 1.3069794178009033, 1.2855260372161865, 1.269215703010559, 1.256632924079895, 1.2465929985046387, 1.238803744316101, 1.2324450016021729, 1.2272491455078125, 1.2230089902877808, 1.219529628753662, 1.216661810874939, 1.2142770290374756, 1.2123464345932007, 1.2106432914733887, 1.2092359066009521, 1.2081148624420166, 1.207169532775879, 1.2064296007156372, 1.2057082653045654, 1.2051613330841064, 1.2047054767608643, 1.2043170928955078, 1.2039952278137207, 1.2037227153778076, 1.2034900188446045, 1.2033356428146362, 1.2031731605529785, 1.203014612197876, 1.2028889656066895, 1.2027826309204102, 1.2027024030685425, 1.202623724937439, 1.2025606632232666, 1.202506422996521, 1.202454924583435, 1.2024197578430176, 1.202410101890564, 1.202377438545227, 1.2023276090621948, 1.202292799949646, 1.2022705078125]"
4,UniGAT,CocitationCiteseer,1,80,0.41965973377227783,0.4193446636199951,no dropout,0.05,"[0.018227985128760338, 0.06381199508905411, 0.12244567275047302, 0.1928800493478775, 0.26260700821876526, 0.322147399187088, 0.36948513984680176, 0.40607884526252747, 0.434129536151886, 0.45596206188201904, 0.47314170002937317, 0.4868759512901306, 0.49795952439308167, 0.5076464414596558, 0.5147548317909241, 0.5209295749664307, 0.5261145830154419, 0.5303627252578735, 0.5338643193244934, 0.5368155241012573, 0.5392162799835205, 0.5413965582847595, 0.543035626411438, 0.5443691611289978, 0.5454753041267395, 0.5464441180229187, 0.5473194122314453, 0.5479123592376709, 0.5484170317649841, 0.5488283038139343, 0.5492043495178223, 0.549508273601532, 0.5497854948043823, 0.5500267148017883, 0.5500878095626831, 0.5504424571990967, 0.5505443811416626, 0.5506091713905334, 0.5506805181503296, 0.5507046580314636, 0.550808310508728, 0.5508207678794861, 0.5508918762207031, 0.5509504675865173, 0.5509776473045349, 0.551872730255127, 0.5511907935142517, 0.5512942671775818, 0.5512811541557312, 0.5512872934341431]","[0.2032136172056198, 0.2032136172056198, 0.25299307703971863, 0.3446754813194275, 0.3780718445777893, 0.4026465117931366, 0.41524890065193176, 0.41965973377227783, 0.4193446636199951, 0.4209199845790863, 0.42155009508132935, 0.42155009508132935, 0.42123502492904663, 0.4221802055835724, 0.42123502492904663, 0.4221802055835724, 0.42123502492904663, 0.4206049144268036, 0.4209199845790863, 0.4209199845790863, 0.4209199845790863, 0.4202898442745209, 0.42123502492904663, 0.42123502492904663, 0.4206049144268036, 0.4206049144268036, 0.4202898442745209, 0.41997480392456055, 0.4202898442745209, 0.41997480392456055, 0.4202898442745209, 0.41965973377227783, 0.4202898442745209, 0.41997480392456055, 0.42155009508132935, 0.4209199845790863, 0.41997480392456055, 0.4206049144268036, 0.4206049144268036, 0.4209199845790863, 0.4202898442745209, 0.4202898442745209, 0.4202898442745209, 0.41997480392456055, 0.4206049144268036, 0.41997480392456055, 0.4209199845790863, 0.4202898442745209, 0.4202898442745209, 0.41997480392456055]","[1.791853904724121, 1.7743349075317383, 1.740329384803772, 1.6737509965896606, 1.5856202840805054, 1.499672293663025, 1.428820252418518, 1.3750922679901123, 1.3357561826705933, 1.3069794178009033, 1.2855260372161865, 1.269215703010559, 1.256632924079895, 1.2465929985046387, 1.238803744316101, 1.2324450016021729, 1.2272491455078125, 1.2230089902877808, 1.219529628753662, 1.216661810874939, 1.2142770290374756, 1.2123464345932007, 1.2106432914733887, 1.2092359066009521, 1.2081148624420166, 1.207169532775879, 1.2064296007156372, 1.2057082653045654, 1.2051613330841064, 1.2047054767608643, 1.2043170928955078, 1.2039952278137207, 1.2037227153778076, 1.2034900188446045, 1.2033356428146362, 1.2031731605529785, 1.203014612197876, 1.2028889656066895, 1.2027826309204102, 1.2027024030685425, 1.202623724937439, 1.2025606632232666, 1.202506422996521, 1.202454924583435, 1.2024197578430176, 1.202410101890564, 1.202377438545227, 1.2023276090621948, 1.202292799949646, 1.2022705078125]"
5,UniGAT,CocitationCiteseer,1,100,0.42155009508132935,0.42155009508132935,no dropout,0.05,"[0.018227985128760338, 0.06381199508905411, 0.12244567275047302, 0.1928800493478775, 0.26260700821876526, 0.322147399187088, 0.36948513984680176, 0.40607884526252747, 0.434129536151886, 0.45596206188201904, 0.47314170002937317, 0.4868759512901306, 0.49795952439308167, 0.5076464414596558, 0.5147548317909241, 0.5209295749664307, 0.5261145830154419, 0.5303627252578735, 0.5338643193244934, 0.5368155241012573, 0.5392162799835205, 0.5413965582847595, 0.543035626411438, 0.5443691611289978, 0.5454753041267395, 0.5464441180229187, 0.5473194122314453, 0.5479123592376709, 0.5484170317649841, 0.5488283038139343, 0.5492043495178223, 0.549508273601532, 0.5497854948043823, 0.5500267148017883, 0.5500878095626831, 0.5504424571990967, 0.5505443811416626, 0.5506091713905334, 0.5506805181503296, 0.5507046580314636, 0.550808310508728, 0.5508207678794861, 0.5508918762207031, 0.5509504675865173, 0.5509776473045349, 0.551872730255127, 0.5511907935142517, 0.5512942671775818, 0.5512811541557312, 0.5512872934341431]","[0.2032136172056198, 0.2032136172056198, 0.25299307703971863, 0.3446754813194275, 0.3780718445777893, 0.4026465117931366, 0.41524890065193176, 0.41965973377227783, 0.4193446636199951, 0.4209199845790863, 0.42155009508132935, 0.42155009508132935, 0.42123502492904663, 0.4221802055835724, 0.42123502492904663, 0.4221802055835724, 0.42123502492904663, 0.4206049144268036, 0.4209199845790863, 0.4209199845790863, 0.4209199845790863, 0.4202898442745209, 0.42123502492904663, 0.42123502492904663, 0.4206049144268036, 0.4206049144268036, 0.4202898442745209, 0.41997480392456055, 0.4202898442745209, 0.41997480392456055, 0.4202898442745209, 0.41965973377227783, 0.4202898442745209, 0.41997480392456055, 0.42155009508132935, 0.4209199845790863, 0.41997480392456055, 0.4206049144268036, 0.4206049144268036, 0.4209199845790863, 0.4202898442745209, 0.4202898442745209, 0.4202898442745209, 0.41997480392456055, 0.4206049144268036, 0.41997480392456055, 0.4209199845790863, 0.4202898442745209, 0.4202898442745209, 0.41997480392456055]","[1.791853904724121, 1.7743349075317383, 1.740329384803772, 1.6737509965896606, 1.5856202840805054, 1.499672293663025, 1.428820252418518, 1.3750922679901123, 1.3357561826705933, 1.3069794178009033, 1.2855260372161865, 1.269215703010559, 1.256632924079895, 1.2465929985046387, 1.238803744316101, 1.2324450016021729, 1.2272491455078125, 1.2230089902877808, 1.219529628753662, 1.216661810874939, 1.2142770290374756, 1.2123464345932007, 1.2106432914733887, 1.2092359066009521, 1.2081148624420166, 1.207169532775879, 1.2064296007156372, 1.2057082653045654, 1.2051613330841064, 1.2047054767608643, 1.2043170928955078, 1.2039952278137207, 1.2037227153778076, 1.2034900188446045, 1.2033356428146362, 1.2031731605529785, 1.203014612197876, 1.2028889656066895, 1.2027826309204102, 1.2027024030685425, 1.202623724937439, 1.2025606632232666, 1.202506422996521, 1.202454924583435, 1.2024197578430176, 1.202410101890564, 1.202377438545227, 1.2023276090621948, 1.202292799949646, 1.2022705078125]"
6,UniGAT,CocitationCiteseer,1,120,0.42155009508132935,0.42123502492904663,no dropout,0.05,"[0.018227985128760338, 0.06381199508905411, 0.12244567275047302, 0.1928800493478775, 0.26260700821876526, 0.322147399187088, 0.36948513984680176, 0.40607884526252747, 0.434129536151886, 0.45596206188201904, 0.47314170002937317, 0.4868759512901306, 0.49795952439308167, 0.5076464414596558, 0.5147548317909241, 0.5209295749664307, 0.5261145830154419, 0.5303627252578735, 0.5338643193244934, 0.5368155241012573, 0.5392162799835205, 0.5413965582847595, 0.543035626411438, 0.5443691611289978, 0.5454753041267395, 0.5464441180229187, 0.5473194122314453, 0.5479123592376709, 0.5484170317649841, 0.5488283038139343, 0.5492043495178223, 0.549508273601532, 0.5497854948043823, 0.5500267148017883, 0.5500878095626831, 0.5504424571990967, 0.5505443811416626, 0.5506091713905334, 0.5506805181503296, 0.5507046580314636, 0.550808310508728, 0.5508207678794861, 0.5508918762207031, 0.5509504675865173, 0.5509776473045349, 0.551872730255127, 0.5511907935142517, 0.5512942671775818, 0.5512811541557312, 0.5512872934341431]","[0.2032136172056198, 0.2032136172056198, 0.25299307703971863, 0.3446754813194275, 0.3780718445777893, 0.4026465117931366, 0.41524890065193176, 0.41965973377227783, 0.4193446636199951, 0.4209199845790863, 0.42155009508132935, 0.42155009508132935, 0.42123502492904663, 0.4221802055835724, 0.42123502492904663, 0.4221802055835724, 0.42123502492904663, 0.4206049144268036, 0.4209199845790863, 0.4209199845790863, 0.4209199845790863, 0.4202898442745209, 0.42123502492904663, 0.42123502492904663, 0.4206049144268036, 0.4206049144268036, 0.4202898442745209, 0.41997480392456055, 0.4202898442745209, 0.41997480392456055, 0.4202898442745209, 0.41965973377227783, 0.4202898442745209, 0.41997480392456055, 0.42155009508132935, 0.4209199845790863, 0.41997480392456055, 0.4206049144268036, 0.4206049144268036, 0.4209199845790863, 0.4202898442745209, 0.4202898442745209, 0.4202898442745209, 0.41997480392456055, 0.4206049144268036, 0.41997480392456055, 0.4209199845790863, 0.4202898442745209, 0.4202898442745209, 0.41997480392456055]","[1.791853904724121, 1.7743349075317383, 1.740329384803772, 1.6737509965896606, 1.5856202840805054, 1.499672293663025, 1.428820252418518, 1.3750922679901123, 1.3357561826705933, 1.3069794178009033, 1.2855260372161865, 1.269215703010559, 1.256632924079895, 1.2465929985046387, 1.238803744316101, 1.2324450016021729, 1.2272491455078125, 1.2230089902877808, 1.219529628753662, 1.216661810874939, 1.2142770290374756, 1.2123464345932007, 1.2106432914733887, 1.2092359066009521, 1.2081148624420166, 1.207169532775879, 1.2064296007156372, 1.2057082653045654, 1.2051613330841064, 1.2047054767608643, 1.2043170928955078, 1.2039952278137207, 1.2037227153778076, 1.2034900188446045, 1.2033356428146362, 1.2031731605529785, 1.203014612197876, 1.2028889656066895, 1.2027826309204102, 1.2027024030685425, 1.202623724937439, 1.2025606632232666, 1.202506422996521, 1.202454924583435, 1.2024197578430176, 1.202410101890564, 1.202377438545227, 1.2023276090621948, 1.202292799949646, 1.2022705078125]"
7,UniGAT,CocitationCiteseer,1,140,0.4221802055835724,0.42123502492904663,no dropout,0.05,"[0.018227985128760338, 0.06381199508905411, 0.12244567275047302, 0.1928800493478775, 0.26260700821876526, 0.322147399187088, 0.36948513984680176, 0.40607884526252747, 0.434129536151886, 0.45596206188201904, 0.47314170002937317, 0.4868759512901306, 0.49795952439308167, 0.5076464414596558, 0.5147548317909241, 0.5209295749664307, 0.5261145830154419, 0.5303627252578735, 0.5338643193244934, 0.5368155241012573, 0.5392162799835205, 0.5413965582847595, 0.543035626411438, 0.5443691611289978, 0.5454753041267395, 0.5464441180229187, 0.5473194122314453, 0.5479123592376709, 0.5484170317649841, 0.5488283038139343, 0.5492043495178223, 0.549508273601532, 0.5497854948043823, 0.5500267148017883, 0.5500878095626831, 0.5504424571990967, 0.5505443811416626, 0.5506091713905334, 0.5506805181503296, 0.5507046580314636, 0.550808310508728, 0.5508207678794861, 0.5508918762207031, 0.5509504675865173, 0.5509776473045349, 0.551872730255127, 0.5511907935142517, 0.5512942671775818, 0.5512811541557312, 0.5512872934341431]","[0.2032136172056198, 0.2032136172056198, 0.25299307703971863, 0.3446754813194275, 0.3780718445777893, 0.4026465117931366, 0.41524890065193176, 0.41965973377227783, 0.4193446636199951, 0.4209199845790863, 0.42155009508132935, 0.42155009508132935, 0.42123502492904663, 0.4221802055835724, 0.42123502492904663, 0.4221802055835724, 0.42123502492904663, 0.4206049144268036, 0.4209199845790863, 0.4209199845790863, 0.4209199845790863, 0.4202898442745209, 0.42123502492904663, 0.42123502492904663, 0.4206049144268036, 0.4206049144268036, 0.4202898442745209, 0.41997480392456055, 0.4202898442745209, 0.41997480392456055, 0.4202898442745209, 0.41965973377227783, 0.4202898442745209, 0.41997480392456055, 0.42155009508132935, 0.4209199845790863, 0.41997480392456055, 0.4206049144268036, 0.4206049144268036, 0.4209199845790863, 0.4202898442745209, 0.4202898442745209, 0.4202898442745209, 0.41997480392456055, 0.4206049144268036, 0.41997480392456055, 0.4209199845790863, 0.4202898442745209, 0.4202898442745209, 0.41997480392456055]","[1.791853904724121, 1.7743349075317383, 1.740329384803772, 1.6737509965896606, 1.5856202840805054, 1.499672293663025, 1.428820252418518, 1.3750922679901123, 1.3357561826705933, 1.3069794178009033, 1.2855260372161865, 1.269215703010559, 1.256632924079895, 1.2465929985046387, 1.238803744316101, 1.2324450016021729, 1.2272491455078125, 1.2230089902877808, 1.219529628753662, 1.216661810874939, 1.2142770290374756, 1.2123464345932007, 1.2106432914733887, 1.2092359066009521, 1.2081148624420166, 1.207169532775879, 1.2064296007156372, 1.2057082653045654, 1.2051613330841064, 1.2047054767608643, 1.2043170928955078, 1.2039952278137207, 1.2037227153778076, 1.2034900188446045, 1.2033356428146362, 1.2031731605529785, 1.203014612197876, 1.2028889656066895, 1.2027826309204102, 1.2027024030685425, 1.202623724937439, 1.2025606632232666, 1.202506422996521, 1.202454924583435, 1.2024197578430176, 1.202410101890564, 1.202377438545227, 1.2023276090621948, 1.202292799949646, 1.2022705078125]"
8,UniGAT,CocitationCiteseer,1,160,0.4221802055835724,0.42123502492904663,no dropout,0.05,"[0.018227985128760338, 0.06381199508905411, 0.12244567275047302, 0.1928800493478775, 0.26260700821876526, 0.322147399187088, 0.36948513984680176, 0.40607884526252747, 0.434129536151886, 0.45596206188201904, 0.47314170002937317, 0.4868759512901306, 0.49795952439308167, 0.5076464414596558, 0.5147548317909241, 0.5209295749664307, 0.5261145830154419, 0.5303627252578735, 0.5338643193244934, 0.5368155241012573, 0.5392162799835205, 0.5413965582847595, 0.543035626411438, 0.5443691611289978, 0.5454753041267395, 0.5464441180229187, 0.5473194122314453, 0.5479123592376709, 0.5484170317649841, 0.5488283038139343, 0.5492043495178223, 0.549508273601532, 0.5497854948043823, 0.5500267148017883, 0.5500878095626831, 0.5504424571990967, 0.5505443811416626, 0.5506091713905334, 0.5506805181503296, 0.5507046580314636, 0.550808310508728, 0.5508207678794861, 0.5508918762207031, 0.5509504675865173, 0.5509776473045349, 0.551872730255127, 0.5511907935142517, 0.5512942671775818, 0.5512811541557312, 0.5512872934341431]","[0.2032136172056198, 0.2032136172056198, 0.25299307703971863, 0.3446754813194275, 0.3780718445777893, 0.4026465117931366, 0.41524890065193176, 0.41965973377227783, 0.4193446636199951, 0.4209199845790863, 0.42155009508132935, 0.42155009508132935, 0.42123502492904663, 0.4221802055835724, 0.42123502492904663, 0.4221802055835724, 0.42123502492904663, 0.4206049144268036, 0.4209199845790863, 0.4209199845790863, 0.4209199845790863, 0.4202898442745209, 0.42123502492904663, 0.42123502492904663, 0.4206049144268036, 0.4206049144268036, 0.4202898442745209, 0.41997480392456055, 0.4202898442745209, 0.41997480392456055, 0.4202898442745209, 0.41965973377227783, 0.4202898442745209, 0.41997480392456055, 0.42155009508132935, 0.4209199845790863, 0.41997480392456055, 0.4206049144268036, 0.4206049144268036, 0.4209199845790863, 0.4202898442745209, 0.4202898442745209, 0.4202898442745209, 0.41997480392456055, 0.4206049144268036, 0.41997480392456055, 0.4209199845790863, 0.4202898442745209, 0.4202898442745209, 0.41997480392456055]","[1.791853904724121, 1.7743349075317383, 1.740329384803772, 1.6737509965896606, 1.5856202840805054, 1.499672293663025, 1.428820252418518, 1.3750922679901123, 1.3357561826705933, 1.3069794178009033, 1.2855260372161865, 1.269215703010559, 1.256632924079895, 1.2465929985046387, 1.238803744316101, 1.2324450016021729, 1.2272491455078125, 1.2230089902877808, 1.219529628753662, 1.216661810874939, 1.2142770290374756, 1.2123464345932007, 1.2106432914733887, 1.2092359066009521, 1.2081148624420166, 1.207169532775879, 1.2064296007156372, 1.2057082653045654, 1.2051613330841064, 1.2047054767608643, 1.2043170928955078, 1.2039952278137207, 1.2037227153778076, 1.2034900188446045, 1.2033356428146362, 1.2031731605529785, 1.203014612197876, 1.2028889656066895, 1.2027826309204102, 1.2027024030685425, 1.202623724937439, 1.2025606632232666, 1.202506422996521, 1.202454924583435, 1.2024197578430176, 1.202410101890564, 1.202377438545227, 1.2023276090621948, 1.202292799949646, 1.2022705078125]"
